See original data: 
Section   Material 
and Evaluation Summary 
Interpreted ENDF file 

U-238(FY_cum)U-239,RNP   MAT=9237 MF=8 MT=459   Library: ENDF/B-VIII.0   

(n,FY_cum) Cumulative Fission-Product Yields
Fission-product yields are given for 2 incident neutron energies

Neutron energy =  5.0000E+05

   PRODUCT      ZAFP     FPS           Y          DY
 67-Ho-163-M  67163.      1.  8.8600E-14  5.6704E-14
 67-Ho-164    67164.      0.  1.7100E-11  1.0944E-11
 67-Ho-164-M  67164.      1.  1.4000E-11  8.9600E-12
 67-Ho-165    67165.      0.  1.0970E-05  1.7552E-06
 67-Ho-166    67166.      0.  6.3000E-06  6.9300E-07
 67-Ho-166-M  67166.      1.  9.4200E-10  6.0288E-10
 67-Ho-167    67167.      0.  3.6900E-06  1.1808E-06
 67-Ho-168    67168.      0.  2.0000E-06  6.4000E-07
 67-Ho-169    67169.      0.  1.2900E-06  2.0640E-07
 67-Ho-170    67170.      0.  5.5700E-07  1.7824E-07
 67-Ho-170-M  67170.      1.  3.6600E-08  2.3424E-08
 67-Ho-171    67171.      0.  3.2500E-07  1.4625E-07
 67-Ho-172    67172.      0.  2.0100E-07  9.0450E-08
 68-Er-161    68161.      0.  0.0000E+00  0.0000E+00
 68-Er-162    68162.      0.  0.0000E+00  0.0000E+00
 68-Er-163    68163.      0.  0.0000E+00  0.0000E+00
 68-Er-164    68164.      0.  9.0500E-12  5.7920E-12
 68-Er-165    68165.      0.  3.1100E-14  1.9904E-14
 68-Er-166    68166.      0.  6.3000E-06  5.0400E-07
 68-Er-167    68167.      0.  3.6900E-06  5.9040E-07
 68-Er-167-M  68167.      1.  3.6900E-07  1.6605E-07
 68-Er-168    68168.      0.  2.0000E-06  3.2000E-07
 68-Er-169    68169.      0.  1.2900E-06  1.0320E-07
 68-Er-170    68170.      0.  5.9500E-07  9.5200E-08
 68-Er-171    68171.      0.  3.3000E-07  1.4850E-07
 68-Er-172    68172.      0.  2.1200E-07  6.7840E-08
 69-Tm-165    69165.      0.  0.0000E+00  0.0000E+00
 69-Tm-166    69166.      0.  0.0000E+00  0.0000E+00
 69-Tm-167    69167.      0.  0.0000E+00  0.0000E+00
 69-Tm-168    69168.      0.  1.5100E-14  9.6640E-15
 69-Tm-169    69169.      0.  1.2900E-06  1.0320E-07
 69-Tm-170    69170.      0.  2.5100E-12  1.6064E-12
 69-Tm-171    69171.      0.  3.3000E-07  1.0560E-07
 69-Tm-172    69172.      0.  2.1300E-07  4.8990E-08
 70-Yb-166    70166.      0.  0.0000E+00  0.0000E+00
 70-Yb-167    70167.      0.  0.0000E+00  0.0000E+00
 70-Yb-168    70168.      0.  0.0000E+00  0.0000E+00
 70-Yb-169    70169.      0.  0.0000E+00  0.0000E+00
 70-Yb-169-M  70169.      1.  0.0000E+00  0.0000E+00
 70-Yb-170    70170.      0.  2.5100E-12  1.6064E-12
 70-Yb-171    70171.      0.  3.3000E-07  5.2800E-08
 70-Yb-172    70172.      0.  2.1300E-07  3.4080E-08
 71-Lu-169    71169.      0.  0.0000E+00  0.0000E+00
 71-Lu-169-M  71169.      1.  0.0000E+00  0.0000E+00
 71-Lu-171    71171.      0.  0.0000E+00  0.0000E+00
 71-Lu-171-M  71171.      1.  0.0000E+00  0.0000E+00
 71-Lu-172    71172.      0.  0.0000E+00  0.0000E+00
 71-Lu-172-M  71172.      1.  0.0000E+00  0.0000E+00
 72-Hf-171    72171.      0.  0.0000E+00  0.0000E+00
 72-Hf-172    72172.      0.  0.0000E+00  0.0000E+00


Page generated by program 'endf' written by R.E.MacFarlane , 8 April 1998, ryxm@lanl.gov 
